791.0000	2053.0000
793.0000	2359.0000
1311.0000	2185.0000
1365.0000	2351.0000
1837.0000	2155.0000
1919.0000	2361.0000
2369.0000	2229.0000
881.0000	2011.0000
961.0000	1957.0000
1029.0000	1919.0000
1091.0000	1889.0000
1185.0000	1907.0000
1241.0000	1955.0000
1283.0000	2021.0000
1301.0000	2107.0000
1353.0000	2123.0000
1415.0000	2049.0000
1473.0000	1999.0000
1547.0000	1945.0000
1623.0000	1921.0000
1699.0000	1939.0000
1793.0000	2001.0000
1825.0000	2097.0000
1889.0000	2109.0000
1947.0000	2067.0000
2001.0000	2041.0000
2069.0000	2019.0000
2141.0000	2041.0000
2207.0000	2083.0000
2267.0000	2123.0000
2321.0000	2185.0000
2349.0000	2281.0000
2329.0000	2337.0000
2289.0000	2377.0000
2221.0000	2369.0000
2157.0000	2373.0000
2095.0000	2369.0000
2043.0000	2363.0000
1967.0000	2355.0000
1847.0000	2399.0000
1801.0000	2439.0000
1745.0000	2455.0000
1679.0000	2421.0000
1619.0000	2429.0000
1545.0000	2425.0000
1483.0000	2399.0000
1435.0000	2367.0000
1281.0000	2373.0000
1231.0000	2419.0000
1157.0000	2405.0000
1097.0000	2407.0000
1047.0000	2387.0000
989.0000	2355.0000
941.0000	2337.0000
859.0000	2327.0000
