997.0000	2145.6667
917.0000	2369.6667
1378.3334	2256.3333
1439.6666	2469.6667
1775.6667	2343.3333
1825.0000	2504.3333
2095.6667	2469.6667
1045.0000	2152.3333
1090.3334	2127.0000
1135.6666	2105.6667
1175.6666	2099.0000
1229.0000	2088.3333
1281.0000	2104.3333
1322.3334	2147.0000
1355.6666	2212.3333
1426.3334	2235.0000
1481.0000	2209.6667
1534.3334	2181.6667
1595.6667	2163.3333
1647.6667	2160.6665
1689.0000	2186.0000
1726.3333	2223.3333
1750.3333	2284.6665
1817.0000	2309.6667
1858.3334	2288.3333
1909.0000	2276.3333
1957.0000	2281.6667
1999.6666	2317.6667
2026.3334	2360.3333
2055.6667	2400.3333
2089.0000	2433.6667
2073.0000	2479.0000
2045.0000	2471.0000
2010.3334	2455.3333
1981.0000	2458.0000
1951.6666	2461.6667
1925.0000	2468.3333
1894.3334	2481.6667
1861.0000	2491.0000
1779.6666	2511.0000
1731.6666	2513.6667
1689.0000	2516.6665
1646.3333	2503.3333
1599.6667	2496.6665
1557.0000	2496.6665
1505.0000	2484.3333
1471.6667	2474.0000
1381.0000	2459.3333
1319.6666	2483.3333
1277.0000	2512.6665
1213.0000	2512.6665
1143.6666	2500.6665
1087.6666	2463.0000
1043.6666	2412.3333
987.6667	2383.0000
