1287.3334	1448.0000
1244.6666	1662.6666
1659.3334	1526.6666
1687.3334	1614.6666
2032.6666	1526.6666
2086.0000	1630.6666
2326.0000	1530.6666
1334.6666	1453.6663
1376.0000	1424.3329
1426.6666	1393.6663
1477.3333	1372.6663
1544.0000	1358.3329
1589.3333	1384.3329
1622.6666	1428.3329
1642.6666	1470.9995
1692.6666	1494.6666
1734.0000	1453.3334
1786.0000	1420.0000
1836.6666	1392.0000
1895.3334	1376.0000
1950.0000	1390.6666
1995.3334	1425.3334
2002.6666	1485.6663
2067.3333	1501.3334
2092.0000	1480.3329
2122.6665	1457.6663
2157.3333	1432.3329
2200.0000	1452.3329
2233.3333	1478.9995
2269.3333	1501.6663
2300.0000	1514.9995
2316.6667	1558.6666
2287.3333	1574.6666
2274.0000	1604.0000
2240.6667	1610.6666
2203.3333	1620.0000
2180.6667	1606.6666
2150.0000	1609.3334
2120.6667	1622.6666
2058.0000	1665.3334
2034.0000	1716.0000
1988.6666	1702.6666
1947.3334	1689.3334
1898.0000	1681.3334
1843.3334	1685.3334
1791.3334	1662.6666
1740.6666	1642.6666
1694.0000	1670.6666
1660.6666	1728.0000
1599.3334	1684.0000
1530.0000	1688.0000
1474.0000	1682.6666
1412.6666	1641.3334
1368.6666	1621.3334
1298.0000	1621.3334
