1414.3334	1618.6666
1402.3334	1821.3334
1801.0000	1756.0000
1826.3334	1858.6666
2173.0000	1742.6666
2253.0000	1880.0000
2615.6667	1764.0000
1459.6666	1608.0000
1513.0000	1586.6666
1561.0000	1557.3334
1614.3334	1536.0000
1681.0000	1513.3334
1759.6666	1554.6666
1793.0000	1628.0000
1793.0000	1697.3334
1843.6666	1706.6666
1894.3334	1664.0000
1943.6666	1620.0000
1990.3334	1570.6666
2041.0000	1541.3334
2121.0000	1564.0000
2166.3333	1632.0000
2170.3333	1694.6666
2215.6667	1706.6666
2253.0000	1668.0000
2301.0000	1645.3334
2363.6667	1633.3334
2421.0000	1662.6666
2465.0000	1702.6666
2506.3333	1736.0000
2567.6667	1741.3334
2610.3333	1802.6666
2566.3333	1826.6666
2520.0000	1829.6667
2470.6667	1840.3334
2436.0000	1857.6667
2405.3335	1875.0000
2346.6667	1868.3334
2285.0000	1884.0000
2222.3333	1916.0000
2190.3333	1941.3334
2127.6667	1904.0000
2083.6667	1924.0000
2037.0000	1942.6666
1966.3334	1926.6666
1918.3334	1892.0000
1870.3334	1865.3334
1791.6666	1888.0000
1731.6666	1921.3334
1676.0000	1868.3334
1612.0000	1864.3334
1569.0000	1840.0000
1528.0000	1800.3334
1484.0000	1771.0000
1443.6666	1804.0000
