1358.0000	1322.0000
1362.0000	1460.0000
1673.0000	1404.0000
1637.0000	1532.0000
1942.0000	1458.0000
1995.0000	1514.0000
2182.0000	1455.0000
1383.0000	1305.0000
1435.0000	1284.0000
1482.0000	1279.0000
1530.0000	1267.0000
1594.0000	1272.0000
1631.0000	1296.0000
1654.0000	1333.0000
1665.0000	1373.0000
1706.0000	1381.0000
1752.0000	1367.0000
1790.0000	1341.0000
1828.0000	1325.0000
1855.0000	1346.0000
1887.0000	1370.0000
1911.0000	1401.0000
1935.0000	1437.0000
1951.0000	1426.0000
1959.0000	1401.0000
2004.0000	1397.0000
2032.0000	1393.0000
2060.0000	1418.0000
2094.0000	1437.0000
2137.0000	1445.0000
2173.0000	1446.0000
2169.0000	1477.0000
2141.0000	1483.0000
2121.0000	1491.0000
2100.0000	1500.0000
2076.0000	1505.0000
2052.0000	1502.0000
2032.0000	1504.0000
2013.0000	1510.0000
1984.0000	1542.0000
1958.0000	1580.0000
1907.0000	1590.0000
1856.0000	1568.0000
1805.0000	1576.0000
1749.0000	1561.0000
1711.0000	1547.0000
1675.0000	1537.0000
1611.0000	1551.0000
1583.0000	1567.0000
1541.0000	1543.0000
1505.0000	1521.0000
1464.0000	1500.0000
1440.0000	1472.0000
1411.0000	1444.0000
1392.0000	1466.0000
