1388.6666	1448.0000
1374.6666	1715.6666
1728.0000	1549.0000
1770.0000	1726.3334
2072.0000	1547.6666
2162.6667	1675.6666
2350.6667	1601.0000
1428.0000	1458.3334
1474.6666	1438.3334
1518.6666	1417.0000
1566.6666	1397.0000
1624.0000	1398.3334
1666.6666	1433.0000
1694.6666	1478.3334
1712.0000	1521.0000
1764.0000	1527.6666
1796.0000	1493.0000
1842.6666	1450.3334
1886.6666	1438.3334
1929.3334	1427.6666
1976.0000	1446.3334
2014.6666	1483.6666
2045.3334	1519.6666
2100.0000	1543.6666
2124.0000	1529.0000
2155.3333	1519.6666
2184.6665	1509.0000
2224.6665	1505.0000
2264.6665	1529.0000
2303.3333	1551.6666
2328.0000	1581.0000
2345.3333	1626.3334
2328.0000	1637.0000
2302.6667	1641.0000
2277.3333	1650.3334
2240.0000	1651.6666
2216.0000	1653.0000
2193.3333	1658.3334
2177.3333	1665.0000
2138.6667	1691.6666
2126.6667	1743.6666
2080.6665	1757.0000
2015.3333	1747.6666
1958.0000	1738.3334
1912.6666	1746.3334
1854.0000	1734.3334
1807.3333	1718.3334
1722.6666	1735.6666
1684.0000	1750.3334
1637.3334	1725.0000
1586.6666	1719.6666
1548.0000	1713.0000
1512.0000	1697.0000
1466.6666	1673.0000
1414.6666	1693.0000
