1647.0000	1421.0000
1645.0000	1685.0000
2139.0000	1501.0000
2091.0000	1705.0000
2557.0000	1597.0000
2611.0000	1745.0000
2997.0000	1639.0000
1737.0000	1403.0000
1807.0000	1357.0000
1861.0000	1317.0000
1925.0000	1295.0000
1993.0000	1305.0000
2047.0000	1345.0000
2077.0000	1391.0000
2117.0000	1451.0000
2211.0000	1449.0000
2281.0000	1401.0000
2345.0000	1369.0000
2421.0000	1347.0000
2505.0000	1347.0000
2577.0000	1407.0000
2555.0000	1485.0000
2547.0000	1559.0000
2601.0000	1553.0000
2637.0000	1515.0000
2691.0000	1495.0000
2749.0000	1467.0000
2803.0000	1451.0000
2841.0000	1503.0000
2891.0000	1555.0000
2961.0000	1593.0000
2957.0000	1669.0000
2903.0000	1675.0000
2849.0000	1689.0000
2809.0000	1703.0000
2767.0000	1719.0000
2727.0000	1733.0000
2691.0000	1739.0000
2647.0000	1739.0000
2587.0000	1789.0000
2533.0000	1835.0000
2461.0000	1803.0000
2411.0000	1779.0000
2343.0000	1779.0000
2271.0000	1759.0000
2217.0000	1725.0000
2151.0000	1705.0000
2087.0000	1745.0000
2065.0000	1775.0000
2011.0000	1759.0000
1953.0000	1739.0000
1885.0000	1739.0000
1825.0000	1693.0000
1777.0000	1651.0000
1711.0000	1649.0000
