1566.0000	1455.0000
1552.0000	1627.0000
1978.0000	1511.0000
1982.0000	1651.0000
2346.0000	1497.0000
2372.0000	1671.0000
2584.0000	1587.0000
1608.0000	1461.0000
1662.0000	1437.0000
1720.0000	1401.0000
1780.0000	1375.0000
1840.0000	1349.0000
1906.0000	1347.0000
1952.0000	1403.0000
1970.0000	1465.0000
2024.0000	1485.0000
2064.0000	1457.0000
2110.0000	1431.0000
2164.0000	1403.0000
2218.0000	1391.0000
2270.0000	1417.0000
2308.0000	1443.0000
2332.0000	1483.0000
2370.0000	1481.0000
2400.0000	1469.0000
2436.0000	1463.0000
2474.0000	1465.0000
2512.0000	1479.0000
2544.0000	1521.0000
2562.0000	1547.0000
2578.0000	1573.0000
2574.0000	1619.0000
2554.0000	1643.0000
2538.0000	1657.0000
2520.0000	1675.0000
2490.0000	1683.0000
2452.0000	1691.0000
2424.0000	1693.0000
2398.0000	1697.0000
2344.0000	1681.0000
2288.0000	1669.0000
2252.0000	1651.0000
2206.0000	1655.0000
2162.0000	1671.0000
2104.0000	1665.0000
2068.0000	1649.0000
2020.0000	1631.0000
2028.0000	1701.0000
1980.0000	1723.0000
1926.0000	1705.0000
1870.0000	1703.0000
1796.0000	1707.0000
1748.0000	1665.0000
1690.0000	1637.0000
1622.0000	1617.0000
