1332.0000	1535.0000
1322.6666	1809.6666
1736.0000	1616.3334
1726.6666	1783.0000
2110.6667	1647.0000
2165.3333	1720.3334
2465.3333	1644.3334
1390.0000	1536.6667
1447.3333	1518.0000
1493.3334	1479.0000
1554.6666	1444.3334
1616.0000	1424.3334
1673.3334	1456.3334
1706.6666	1508.3334
1718.6666	1568.3334
1768.0000	1580.3334
1804.0000	1535.0000
1845.3334	1484.3334
1901.3334	1448.3334
1971.3333	1435.3334
2032.6666	1467.3334
2071.3333	1526.0000
2086.6667	1587.0000
2138.6667	1597.6666
2182.6667	1556.3334
2236.0000	1525.6666
2310.6667	1512.3334
2377.3333	1511.0000
2428.0000	1537.6666
2456.0000	1576.3334
2470.6667	1617.6666
2455.3333	1679.3334
2423.3333	1690.0000
2381.3333	1683.0000
2340.0000	1692.3334
2304.0000	1699.0000
2269.3333	1699.0000
2229.3333	1696.3334
2193.3333	1707.0000
2148.6665	1768.6667
2131.3333	1802.0000
2087.3333	1827.3334
2036.6666	1818.0000
1970.0000	1810.0000
1900.6666	1810.0000
1840.6666	1776.6667
1782.0000	1778.0000
1706.6666	1823.0000
1666.6666	1853.6666
1626.0000	1820.6667
1567.3333	1807.3334
1512.6666	1796.6667
1458.6666	1759.0000
1405.3334	1764.3334
1364.0000	1791.0000
