1256.3334	1597.6666
1200.3334	1788.3334
1656.3334	1752.3334
1641.6666	1829.6666
2016.3334	1745.6666
2069.6667	1873.6666
2387.0000	1785.6666
1296.3334	1605.6666
1353.6666	1585.6666
1437.6666	1544.3334
1509.6666	1527.0000
1568.3334	1527.0000
1620.3334	1573.6666
1627.0000	1652.3334
1636.3334	1715.0000
1692.3334	1712.3334
1732.3334	1667.0000
1781.6666	1625.6666
1829.6666	1592.3334
1885.6666	1577.6666
1931.0000	1601.6666
1971.0000	1649.6666
1989.6666	1705.6666
2048.3333	1711.0000
2089.6667	1673.6666
2129.6667	1633.6666
2189.6667	1625.6666
2240.3333	1656.3334
2285.6667	1696.3334
2325.6667	1743.0000
2368.3333	1764.3334
2377.6667	1812.3334
2345.6667	1828.3334
2309.6667	1844.3334
2273.6667	1861.6666
2224.3333	1873.6666
2179.0000	1873.6666
2135.0000	1879.0000
2103.0000	1872.3334
2048.3333	1899.0000
2000.6667	1896.3334
1955.3334	1892.3334
1915.3334	1923.0000
1868.6667	1948.3334
1790.0000	1935.0000
1734.0000	1880.3334
1698.0000	1849.6666
1664.3334	1868.3334
1656.3334	1915.0000
1583.0000	1868.3334
1525.6666	1847.0000
1467.0000	1821.6666
1412.3334	1783.0000
1327.0000	1749.6666
1259.0000	1751.0000
