1538.6666	1255.3334
1546.6666	1383.3334
1917.3334	1264.6666
1968.6666	1424.0000
2254.6667	1300.6666
2305.3333	1396.6666
2488.0000	1327.3334
1573.3334	1226.0000
1626.6666	1186.0000
1674.6666	1151.3334
1721.3334	1124.6666
1778.6666	1104.6666
1826.6666	1110.0000
1872.0000	1151.3334
1894.6666	1207.3334
1952.0000	1232.6666
1998.6666	1198.0000
2036.0000	1166.0000
2092.0000	1144.6666
2150.6667	1156.6666
2192.0000	1195.3334
2217.3333	1235.3334
2236.0000	1275.3334
2279.3333	1292.0000
2306.0000	1269.3333
2331.3333	1258.6666
2361.3333	1248.6666
2394.6667	1243.3334
2434.6667	1247.3334
2469.3333	1276.6666
2485.3333	1304.6666
2477.3333	1346.0000
2458.6667	1364.6666
2440.0000	1378.0000
2410.6667	1376.6666
2384.0000	1371.3334
2356.0000	1375.3334
2340.0000	1382.0000
2322.6667	1388.6666
2276.6665	1422.6666
2243.3333	1444.0000
2199.3333	1446.6666
2158.0000	1434.6666
2116.0000	1435.3334
2084.0000	1443.3334
2050.6667	1438.0000
2016.0000	1431.3334
1924.6666	1430.6666
1880.0000	1439.3334
1832.0000	1416.6666
1800.0000	1402.0000
1748.0000	1399.3334
1697.3334	1383.3334
1660.0000	1360.6666
1606.6666	1367.3334
